date,state,fips,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,hash,dateChecked,death,hospitalized,total,totalTestResults,posNeg,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
20200326,MA,25,"2,417","21,204",,,219,,,,,,83a4a37ff66f38e205b0b18839828d141802f5c1,2020-03-26T20:00:00Z,25,219,"23,621","23,621","23,621",10,116,"3,248",579,"3,827"
20200326,MD,24,580,94,,,132,,,,,,871e46620cc8507563260a7f3a0336d8e426ab51,2020-03-26T20:00:00Z,4,132,674,674,674, -   ,132, -   ,157,157
20200326,ME,23,155,"3,394",,,,,,,,16,482e706965e1aaacc7b8f40547be7a63dbcb4b7d,2020-03-26T20:00:00Z,,,"3,549","3,549","3,549", -   , -   ,217,6,223
20200326,MI,26,"2,856","6,550",,,,,,,,,310c71abd72cba718d14795224e4119494c942b2,2020-03-26T20:00:00Z,60,,"9,406","9,406","9,406",17, -   ,"4,481",562,"5,043"
20200326,MN,27,346,"12,604",,31,41,,,,,,54abcd207865204ef3da6e8985ee95f798f94255,2020-03-26T20:00:00Z,2,41,"12,950","12,950","12,950",1,6,"1,416",59,"1,475"
20200326,MO,29,502,369,,,,,,,,,5d322e752d7a1f4672917629e7702c7bc26a93f6,2020-03-26T20:00:00Z,8,,871,871,871, -   , -   , -   ,146,146
20200326,MP,69, -   ,,,,,,,,,,4f1e047c3e63f3349e4f7c617874492431c8a5f9,2020-03-26T20:00:00Z, -   ,, -   , -   , -   , -   , -   , -   , -   , -   
20200326,MS,28,485,"2,291",,,150,,,,,,20667611a63432824d0ff16867b5adc4c06b5936,2020-03-26T20:00:00Z,6,150,"2,776","2,776","2,776",4,33,725,108,833
20200326,MT,30,71,"2,128",,,1,,,,,,e7caf7619a1d9a6677a95d9d85eb24598221158d,2020-03-26T20:00:00Z,,1,"2,199","2,199","2,199", -   ,1,180,18,198
20200326,NC,37,636,"12,274",,29,29,,,,,,b8eeb5c864773c3f14bc449f0e27f832d9ced2b0,2020-03-26T20:00:00Z,2,29,"12,910","12,910","12,910",1, -   ,"2,289",132,"2,421"
20200326,ND,38,52,"2,039",,,10,,,,,,e574ee98155f078e25da07dbc6404e23add90f9b,2020-03-26T20:00:00Z, -   ,10,"2,091","2,091","2,091", -   ,2,305,13,318
20200326,NE,31,73,"1,584",,,,,,,,,b1e3ffd00324b8a8500be3b3a4b0e378b57710b5,2020-03-26T20:00:00Z, -   ,,"1,657","1,657","1,657", -   , -   ,280,12,292
20200326,NH,33,137,"3,001",712,,19,,,,,,a37cd44af5e89e3f36bcbc424c61162b18173e05,2020-03-26T20:00:00Z,1,19,"3,850","3,138","3,138", -   ,6,645,29,674
20200326,NJ,34,"6,876","13,661",,,,,,,,,71a03230e8915d5c02cdc6c56ad1fb7e389070b8,2020-03-26T20:00:00Z,81,,"20,537","20,537","20,537",19, -   ,"3,209","2,474","5,683"
20200326,NM,35,112,"7,681",,,,,,,,,1e43be6fccfd53482152b6f0032c9f5380179480,2020-03-26T20:00:00Z,1,,"7,793","7,793","7,793", -   , -   ,939,12,951
20200326,NV,32,420,"4,697",,,,,,,,,8439b92c8ef2ecd1b055e3ed1acbab7bedd90001,2020-03-26T20:00:00Z,10,,"5,117","5,117","5,117",4, -   ,446,99,545
20200326,NY,36,"37,258","84,846",,"5,327","6,844","1,290","1,290",,,,c9e5180c39aab68a5662116651d17a05f4e4b966,2020-03-26T20:00:00Z,385,"6,844","122,104","122,104","122,104",100,"3,039","12,178","6,447","18,625"
20200326,OH,39,867,"16,449",,,223,,91,,,,ec54f23b722a56fc6cb60ec0603c774a574b1b58,2020-03-26T20:00:00Z,15,223,"17,316","17,316","17,316",5,41,"2,389",163,"2,552"
20200326,OK,40,248,958,,,86,,,,,,6a5dd746a3fa2c1898256473098b5715589457c2,2020-03-26T20:00:00Z,7,86,"1,206","1,206","1,206",2,27,153,84,237
20200326,OR,41,327,"6,953",,,90,,,,,,ddb030ea072a2fe01a8d71d2a5a24e917d4e8ea2,2020-03-26T20:00:00Z,11,90,"7,280","7,280","7,280",3,29,"2,603",118,"2,721"
20200326,PA,42,"1,687","16,441",,,,,,,,,7712fd7f15f40e975c2a503bd7633edd4387df7e,2020-03-26T20:00:00Z,16,,"18,128","18,128","18,128",5, -   ,"5,248",560,"5,808"
20200326,PR,72,64,377,335,,,,,,,,f0017006486c2085b91f1f75468f643da3153af8,2020-03-26T20:00:00Z,2,,776,441,441, -   , -   ,60,13,73
20200326,RI,44,165,"1,339",181,23,23,9,9,6,6,,9d7cee089d5fa0072f878937365b6bd9edcce159,2020-03-26T20:00:00Z,,23,"1,685","1,504","1,504", -   ,7,196,41,237
20200326,SC,45,456,"2,307",,,109,,,,,,4c55b055bf2708a25455b71cdb3d6115453ed71c,2020-03-26T20:00:00Z,9,109,"2,763","2,763","2,763",2,7,4,32,36
20200326,SD,46,46,"1,973",125,,,,,,,16,279cd2d4767245d1841274ed2d19a0a4f5c9b673,2020-03-26T20:00:00Z,1,,"2,144","2,019","2,019", -   , -   ,"1,154",5,"1,159"
20200326,TN,47,957,"13,952",,,76,,,,,,d3ce5ed8216ba2c78107cb4d4ec9da1dd0b0f77f,2020-03-26T20:00:00Z,3,76,"14,909","14,909","14,909", -   ,23,"2,940",173,"3,113"
20200326,TX,48,"1,396","20,028",,,,,,,,,fa643c14dbc1c896f7d243f22f25aa05e563d6af,2020-03-26T20:00:00Z,18,,"21,424","21,424","21,424",6, -   ,"7,508",422,"7,930"
20200326,UT,49,402,"7,308",,,,,,,,,dd83cffb270720784e9e520a6513c7c8f1ec68c5,2020-03-26T20:00:00Z,1,,"7,710","7,710","7,710", -   , -   ,817,56,873
20200326,VA,51,460,"5,729",,,65,,,,,,60d151765c90a17f38487d1089ef283796e1c122,2020-03-26T20:00:00Z,13,65,"6,189","6,189","6,189",4,6,750,69,819
20200326,VI,78,17,55,2,,,,,,,,0b6ff1f5ca40d1b5f45a6c082027ae81b69ccd8c,2020-03-26T20:00:00Z, -   ,,74,72,72, -   , -   , -   , -   , -   
20200326,VT,50,158,"1,850",,,,,,,,,994b0d80648160d62da49b803410ff385ef7f906,2020-03-26T20:00:00Z,9,,"2,008","2,008","2,008",1, -   ,261,35,296
20200326,WA,53,"2,580","31,712",,,,,,,,,e178057fc2a88562fb8b27dcb5cb7ce3bb9da334,2020-03-26T20:00:00Z,132,,"34,292","34,292","34,292",9, -   , -   ,111,111
20200326,WI,55,707,"11,583",,,,,,,,,9683cfe2bd653af14dcfc375a493d40198712796,2020-03-26T20:00:00Z,8,,"12,290","12,290","12,290",1, -   ,"1,494",122,"1,616"
20200326,WV,54,51,"1,031",19,,1,,,,,,ea32f587f060c45231c6013fa4924abbc339400a,2020-03-26T20:00:00Z, -   ,1,"1,101","1,082","1,082", -   , -   ,272,12,284
20200326,WY,56,53,"1,052",,,,,,,,12,4fb67721dfe7158af2d510dc704638497f0a8359,2020-03-26T20:00:00Z,,,"1,105","1,105","1,105", -   , -   ,98,9,107
20200325,AK,2,42,"1,649",,,1,,,,,,d0981dc0ff9e0b50793d2307ce11831905ea3c01,2020-03-25T20:00:00Z,1,1,"1,691","1,691","1,691",1,1,663,6,669
20200325,AL,1,283,"2,529",,,,,,,,,2f45607dc8271295dd36e91588d93ebaa1bc3110,2020-03-25T20:00:00Z, -   ,,"2,812","2,812","2,812", -   , -   ,423,68,491
20200325,AR,5,280,"1,437", -   ,,22,,,4,4,11,61e9fcf63e4e65989b0d7d33799dc5a4ebb561c1,2020-03-25T20:00:00Z,2,22,"1,717","1,717","1,717",2, -   ,490,62,552
20200325,AS,60, -   ,,,,,,,,,,ff91b0fef7a79ce57e895f7f72649764a72b683b,2020-03-25T20:00:00Z, -   ,, -   , -   , -   , -   , -   , -   , -   , -   
